parent_qid,parent_label,child_qid,child_label,relation,confidence,source_url,target_url,context,model,rationale,cache_hit,raw_response
Q124168363,type,Q193983,Meta language,no_relation,0.700,https://ncatlab.org/nlab/show/type,https://ncatlab.org/nlab/show/metalanguage,"type $\mathbb{Z}$"". The usual formal expression from set theory for this -- $n \in \mathbb{Z}$ -- is then often written $n \colon \mathbb{Z}$ We speak of _typed logic_ if this typing of variables is enforced by the metalanguage. In formulations of a theory the types are often called _sorts_. More generally, _type theory_ formalizes reasoning with such typed variables. See there for more (Untyped logic may be seen as simply a special c",deepseek-v3.1:671b-cloud,typed logic if this typing of variables is enforced by the metalanguage,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""typed logic if this typing of variables is enforced by the metalanguage""], ""confidence"": 0.7}"
Q124168363,type,Q1572108,Natural deduction,no_relation,0.700,https://ncatlab.org/nlab/show/type,https://ncatlab.org/nlab/show/natural+deduction,"here for more (Untyped logic may be seen as simply a special case, in which there is only a single unique type. Thus, untyped logic has one type, not no type.) ## Definition Reasoning with types is formalized in natural deduction (which in turn is formalized in a logical framework such as Elf). Behaviour of types is specified by a 4-step set of rules 1. type formation 1. term introduction 1. term elimination 1. [[computa",deepseek-v3.1:671b-cloud,Reasoning with types is formalized in natural deduction,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""Reasoning with types is formalized in natural deduction""], ""confidence"": 0.7}"
Q124168363,type,Q21198,Computer science,no_relation,0.700,https://ncatlab.org/nlab/show/type,https://ncatlab.org/nlab/show/computer+science,"s is specified by a 4-step set of rules 1. type formation 1. term introduction 1. term elimination 1. computation rules ## Properties Deep relations between type theory, category theory and computer science relate types to other notions, such as objects in a category. See at _computational trinitarianism_ for more on this. ## Related concepts category (philosophy) fibrant type [[!include notions",deepseek-v3.1:671b-cloud,"Deep relations between type theory, category theory and computer science",yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""Deep relations between type theory, category theory and computer science""], ""confidence"": 0.7}"
Q1137014,Tychonoff's theorem,Q179692,axiom of choice,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/axiom+of+choice,"Tychonoff's theorem for locales -- the product of a small collection of compact locales is compact, equivalently that the coproduct of a small collection of compact frames is compact -- may be proved without the axiom of choice and even constructively. More details to appear at Tychonoff theorem for locales. ## Related theorems Tietze extension theorem Heine-Borel theorem * [[topological inva",deepseek-v3.1:671b-cloud,Assuming the axiom of choice,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""Assuming the axiom of choice""], ""confidence"": 0.7}"
Q1137014,Tychonoff's theorem,Q1514741,set,no_relation,0.850,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/set,"or a finite number of factors the proof of this statement is elementary (see [below), but this already essentially implies for instance the Heine-Borel theorem. For an arbitrary set of factors the proof is non-trivial, but is conveniently given using nets (see [below) ultrafilters ([further below). In its classical form, Tyc",deepseek-v3.1:671b-cloud,product topological space of an arbitrary set of compact topological spaces,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""class"", ""evidence_spans"": [""product topological space of an arbitrary set of compact topological spaces""], ""confidence"": 0.85}"
Q1137014,Tychonoff's theorem,Q253214,Heine–Borel theorem,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/Heine-Borel+theorem,may be proved without the axiom of choice and even constructively. More details to appear at Tychonoff theorem for locales. ## Related theorems Tietze extension theorem Heine-Borel theorem topological invariance of dimension Brouwer's fixed point theorem Jordan curve theorem ## References {#References} The statement of Tychonoff's theorem is made in {#Tychonoff35} [[A. N. Tyc,deepseek-v3.1:671b-cloud,already essentially implies for instance the Heine-Borel theorem,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""already essentially implies for instance the Heine-Borel theorem""], ""confidence"": 0.7}"
Q1137014,Tychonoff's theorem,Q6033616,inhabited set,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/inhabited+set,"further below](#ProofViaUltrafilters)). In its classical form, Tychonoff's theorem is equivalent to the axiom of choice. (Compare the statement of the axiom of choice: a product of sets is inhabited if each set is inhabited.) Notice that no choice whatsoever is needed to prove the analogous theorem for locales: even in constructive mathematics, a Cartesian product of locale",deepseek-v3.1:671b-cloud,a product of sets is inhabited if each set is inhabited,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""class"", ""evidence_spans"": [""a product of sets is inhabited if each set is inhabited""], ""confidence"": 0.7}"
Q1137014,Tychonoff's theorem,Q41509136,open cover,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/open+cover,"Topology -- 1]]: ###### Proof of the finitary Tychonoff theorem Let $X,Y$ be two twopological spaces, with product topological space $X \times Y$. Let $\{ U_i \subset X \times Y \}_{i \in I}$ be an open cover of the product space. We need to show that this has a finite subcover. By definition of the product space topology, each $U_i$ is the union, indexed by some set $K_i$, of Cartesian products of open subsets of $X$ a",deepseek-v3.1:671b-cloud,an open cover of the product space,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""part-type"", ""evidence_spans"": [""an open cover of the product space""], ""confidence"": 0.7}"
Q1137014,Tychonoff's theorem,Q842620,disjoint union,has_part,0.850,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/disjoint+union,"U_i \;=\; \underset{k_i \in K_i}{\cup} \left( V_{k_i} \times W_{k_i} \right) \phantom{AAAA} V_{k_i} \in \tau_{X} \,\phantom{A}\text{and} \phantom{A}\, W_{k_i} \in \tau_{Y} \,. $$ Consider then the disjoint union of all these index sets $$ K \,\coloneqq\, \underset{i \in I}{\sqcup} K_i \,. $$ This is such that $$ (\star) \phantom{AA} \left\{ V_{k_i} \times W_{k_i} \subset X \times Y \right\}",deepseek-v3.1:671b-cloud,Consider then the disjoint union of all these index sets,yes,"{""label"": ""has_part"", ""type_main"": ""individual"", ""type_linked"": ""part-type"", ""evidence_spans"": [""Consider then the disjoint union of all these index sets""], ""confidence"": 0.85}"
Q1137014,Tychonoff's theorem,Q272404,finite set,no_relation,0.750,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/finite+set,"show that this is the case for the product of compact spaces. So let $$ \nu \;\colon\; A \to \underset{i \in I}{\prod} X_i $$ be a net in the product space. We need to show that this has a cluster point. For every finite subset $J \subset I$, write $$ \nu\vert_I \;\colon\; A \overset{\nu}{\longrightarrow} \underset{i \in I}{\prod} X_i \overset{pr_J}{\longrightarrow} \underset{i \in J \subset I}{\prod} X_i $$",deepseek-v3.1:671b-cloud,for some finite set $K_{fin}$,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""class"", ""evidence_spans"": [""for some finite set $K_{fin}$""], ""confidence"": 0.75}"
Q1137014,Tychonoff's theorem,Q1165112,singleton,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/singleton,"ding $U_{j(k_i)}$ for $k_i \in K_{fin}$ form a finite subcover of the original cover. In order to see that $(\star)$ has a finite subcover, first fix a point $x \in X$ and write $\{x\} \subset X$ for the corresponding singleton topological subspace. This is homeomorphic to the abstract point space $\ast$. and there is thus a homeomorphism of the form $$ \{x\} \times Y \simeq Y \,. $$ Therefore, since $(Y,\ta",deepseek-v3.1:671b-cloud,write $\{x\} \subset X$ for the corresponding singleton topological subspace,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""individual"", ""evidence_spans"": [""write $\\{x\\} \\subset X$ for the corresponding singleton topological subspace""], ""confidence"": 0.7}"
Q1137014,Tychonoff's theorem,Q202906,homeomorphism,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/homeomorphism,", first fix a point $x \in X$ and write $\{x\} \subset X$ for the corresponding singleton topological subspace. This is homeomorphic to the abstract point space $\ast$. and there is thus a homeomorphism of the form $$ \{x\} \times Y \simeq Y \,. $$ Therefore, since $(Y,\tau_Y)$ is assumed to be compact, the open cover $$ \left\{ \left( (V_{k_i} \times W_{k_i}) \cap (\{x\",deepseek-v3.1:671b-cloud,"there is thus a homeomorphism of the form $$ \{x\} \times Y \simeq Y \,. $$",yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""property"", ""evidence_spans"": [""there is thus a homeomorphism of the form $$ \\{x\\} \\times Y \\simeq Y \\,. $$""], ""confidence"": 0.7}"
Q1137014,Tychonoff's theorem,Q156389,point,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/point,"to see that $(\star)$ has a finite subcover, first fix a point $x \in X$ and write $\{x\} \subset X$ for the corresponding singleton topological subspace. This is homeomorphic to the abstract point space $\ast$. and there is thus a homeomorphism of the form $$ \{x\} \times Y \simeq Y \,. $$ Therefore, since $(Y,\tau_Y)$ is assumed to be compact, the open cover $$ \left\{",deepseek-v3.1:671b-cloud,fix a point $x \in X$,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""individual"", ""evidence_spans"": [""fix a point $x \\in X$""], ""confidence"": 0.7}"
Q1137014,Tychonoff's theorem,Q177646,subset,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/subset,"case for the product of compact spaces. So let $$ \nu \;\colon\; A \to \underset{i \in I}{\prod} X_i $$ be a net in the product space. We need to show that this has a cluster point. For every finite subset $J \subset I$, write $$ \nu\vert_I \;\colon\; A \overset{\nu}{\longrightarrow} \underset{i \in I}{\prod} X_i \overset{pr_J}{\longrightarrow} \underset{i \in J \subset I}{\prod} X_i $$ for the i",deepseek-v3.1:671b-cloud,indexed by a finite subset $J_x \subset K$,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""class"", ""evidence_spans"": [""indexed by a finite subset $J_x \\subset K$""], ""confidence"": 0.7}"
Q1137014,Tychonoff's theorem,Q108696003,Net,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/net,fTychonoffTheoremViaNets} ###### Proof (of the Tychonoff theorem via convergence of nets) By this prop. a topological space is compact precisely if every net in that space has a convergent subnet. This in turn is equivalently the case if every net has a cluster point. We will show that this is the case for the product of compact spaces. So let $$,deepseek-v3.1:671b-cloud,every net in that space has a convergent subnet,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""class"", ""evidence_spans"": [""every net in that space has a convergent subnet""], ""confidence"": 0.7}"
Q1137014,Tychonoff's theorem,Q7140364,partial cyclic order,no_relation,0.500,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/partial+order,"finite subset $J \subset I$; 1. a cluster point $c_J \in \underset{i \in J \subset I}{\prod} X_i $ of $\nu\vert_J$. Write $PartialClusterPt(\nu)$ for the set of all partial cluster points of $\nu$. Equip this with the partial order $\leq$ given by the evident extension of domains. Observe that, by definition, a partial cluster point $c_J$ for which $J = I$ is an actual cluster point of $\nu$ We claim now that if the partially ordered set $(Part",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""class"", ""evidence_spans"": [], ""confidence"": 0.5}"
Q1137014,Tychonoff's theorem,Q111315902,maximal element,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/maximal+element,"extension of domains. Observe that, by definition, a partial cluster point $c_J$ for which $J = I$ is an actual cluster point of $\nu$ We claim now that if the partially ordered set $(PartialClusterPt_{\leq})$ has a maximal element then this is an actual cluster point of $\nu$. To see this, assume it were not, hence that the maximal element were a partial cluster point $c_J$ with $I \backslash J \neq \emptyset$. Then there were an element $k \in",deepseek-v3.1:671b-cloud,"if the partially ordered set $(PartialClusterPt_{\leq})$ has a maximal element then this is an actual cluster point of $
u$",yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""class"", ""evidence_spans"": [""if the partially ordered set $(PartialClusterPt_{\\leq})$ has a maximal element then this is an actual cluster point of $\nu$""], ""confidence"": 0.7}"
Q1137014,Tychonoff's theorem,Q290810,Zorn's lemma,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/Zorn%27s+lemma,"nt in $PartialClusterPt(\nu)_{\leq}$ is an actual cluster point. Therefore we may now conclude by showing that the partially ordered set $PartialClusterPt(\nu)_{\leq}$ does have a maximal element. To this end we invoke Zorn's lemma. This says that we need to check that $PartialClusterPt(\nu)$ is not empty, and that every subset $L_{\leq} \subset PartialClusterPt(\nu)_{\leq}$ on which the partial order restricts to a total order h",deepseek-v3.1:671b-cloud,we invoke Zorn's lemma,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""individual"", ""evidence_spans"": [""we invoke Zorn's lemma""], ""confidence"": 0.7}"
Q1137014,Tychonoff's theorem,Q369377,Infinite descending chain,no_relation,0.500,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/total+order,"Zorn's lemma. This says that we need to check that $PartialClusterPt(\nu)$ is not empty, and that every subset $L_{\leq} \subset PartialClusterPt(\nu)_{\leq}$ on which the partial order restricts to a total order has an upper bound partial cluster point. Now non-emptyness follows immediately because there is always the partial cluster point with empty domain $c_{\emptyset}$. Hence consider a totally ordered subset $S = \{",deepseek-v3.1:671b-cloud,Zorn's lemma | every subset on which the partial order restricts to a total order has an upper bound,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""class"", ""evidence_spans"": [""Zorn's lemma"", ""every subset on which the partial order restricts to a total order has an upper bound""], ""confidence"": 0.5}"
Q1137014,Tychonoff's theorem,Q13222579,Upper and lower bounds,no_relation,0.500,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/upper+bound,"says that we need to check that $PartialClusterPt(\nu)$ is not empty, and that every subset $L_{\leq} \subset PartialClusterPt(\nu)_{\leq}$ on which the partial order restricts to a total order has an upper bound partial cluster point. Now non-emptyness follows immediately because there is always the partial cluster point with empty domain $c_{\emptyset}$. Hence consider a totally ordered subset $S = \{ (c_k)_{J_k} \}_{k \in K",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""unknown"", ""evidence_spans"": [], ""confidence"": 0.5}"
Q1137014,Tychonoff's theorem,Q106671513,Ultrafilter,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/ultrafilter,"{tot}$ must be contained in $J_k$ for some $k \in K$, and since $c_{J_k}$ is a partial cluster point, the claim follows. ### Proof via ultrafilter convergence {#ProofViaUltrafilters} One method of proof uses ultrafilter convergence. This is sometimes called ""Bourbaki's proof"", following Cartan 37. #### First version ###### Proof Let $\langle X_\alpha \ran",deepseek-v3.1:671b-cloud,Proof via ultrafilter convergence | uses ultrafilter convergence,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""class"", ""evidence_spans"": [""Proof via ultrafilter convergence"", ""uses ultrafilter convergence""], ""confidence"": 0.7}"
Q1137014,Tychonoff's theorem,Q2915225,Finite intersection property,no_relation,0.750,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/finite+intersection+property,"Every ultrafilter $U_\alpha$ on the underlying set of $X_\alpha$ converges to some point $x_\alpha$. (Consider the collection of all closed sets belonging to $U_\alpha$. Finite subcollections have nonempty intersection (finite intersection property), so by compactness the intersection of the collection is also nonempty ([this prop.). Let $x_\alpha$ be a point belonging to that intersection. Every closed set disjoint from $x_\alpha$ belongs to t",deepseek-v3.1:671b-cloud,Finite subcollections have nonempty intersection (finite intersection property),yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""property"", ""evidence_spans"": [""Finite subcollections have nonempty intersection (finite intersection property)""], ""confidence"": 0.75}"
Q1137014,Tychonoff's theorem,Q191849,Zermelo–Fraenkel set theory,no_relation,0.750,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/ZFC,"not need the axiom of choice at this step. The ultrafilter theorem is used in step 3, and this is the only other place where a choice principle is needed. In other words, working over a choice-free set theory like ZF or even BZ (bounded Zermelo set theory), the ultrafilter principle (UF) implies Tychonoff's theorem for Hausdorff spaces. #### Second version Bourbaki gives an alternative proof",deepseek-v3.1:671b-cloud,working over a choice-free set theory like ZF,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""class"", ""evidence_spans"": [""working over a choice-free set theory like ZF""], ""confidence"": 0.75}"
Q1137014,Tychonoff's theorem,Q1090009,proper map,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/proper+map,"n U$, i.e., is ""big"" according to the ultrafilter $U$. The inclusion of the set $X$ with its discrete topology into $X_U$ is a subspace inclusion. ###### Theorem (Bourbaki) A map $g: Y \to Z$ is proper if and only if it has the right lifting property with respect to the inclusion $i: X \hookrightarrow X_U$ for any such pair $(X, U \in \beta(X))$ (in symbols: $i \rightthreetimes g$). In other words",deepseek-v3.1:671b-cloud,A map $g: Y \to Z$ is proper,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""property"", ""evidence_spans"": [""A map $g: Y \\to Z$ is proper""], ""confidence"": 0.7}"
Q1137014,Tychonoff's theorem,Q261484,atom,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/atom,"space $2^{|B|}$ is Hausdorff, $K_S$ being defined by an equalizer is a closed subspace, and it is easy (and classical) that it is nonempty: the subalgebra $B(S) \subseteq B$ generated by $S$ is finite and in particular atomic and thus admits a homomorphism $f: B(S) \to 2$ defined by $f(x) = 1$ iff $a \leq x$ for some given atom $a$, and then we can take $f(b) = 1$ for any $b$ outside $B(S)$. By compactness of $2^{|B|}$, the intersection of a",deepseek-v3.1:671b-cloud,the subalgebra $B(S) \subseteq B$ generated by $S$ is finite and in particular atomic and thus admits a homomorphism $f: B(S) \to 2$ defined by $f(x) = 1$ iff $a \leq x$ for some given atom $a$,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""individual"", ""evidence_spans"": [""the subalgebra $B(S) \\subseteq B$ generated by $S$ is finite and in particular atomic and thus admits a homomorphism $f: B(S) \\to 2$ defined by $f(x) = 1$ iff $a \\leq x$ for some given atom $a$""], ""confidence"": 0.7}"
Q1137014,Tychonoff's theorem,Q1149458,compactness theorem,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/compactness+theorem,"(S)$. By compactness of $2^{|B|}$, the intersection of all the $K_S$ is nonempty, and this is precisely the set of Boolean algebra maps $\phi: B \to 2$. * This proof may be seen as a classical illustration of the compactness theorem for propositional logic. We may think of a Boolean algebra $B$ as a Lindenbaum algebra for a propositional theory, and a Boolean algebra map $\phi: B \to 2$ as a model for that theory. A",deepseek-v3.1:671b-cloud,This proof may be seen as a classical illustration of the compactness theorem,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""class"", ""evidence_spans"": [""This proof may be seen as a classical illustration of the compactness theorem""], ""confidence"": 0.7}"
Q1137014,Tychonoff's theorem,Q200694,Propositional calculus,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/propositional+logic,"olean algebra maps $\phi: B \to 2$. * This proof may be seen as a classical illustration of the compactness theorem for propositional logic. We may think of a Boolean algebra $B$ as a Lindenbaum algebra for a propositional theory, and a Boolean algebra map $\phi: B \to 2$ as a model for that theory. A model exists iff a model exists for every theory generated by a finite subset of propositions, by the compactness theorem. In fact,",deepseek-v3.1:671b-cloud,illustration of the compactness theorem for propositional logic,yes,"{
  ""label"": ""none"",
  ""type_main"": ""individual"",
  ""type_linked"": ""class"",
  ""evidence_spans"": [""illustration of the compactness theorem for propositional logic""],
  ""confidence"": 0.7
}"
Q1137014,Tychonoff's theorem,Q3317845,Model,no_relation,0.750,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/model,"f the compactness theorem for propositional logic. We may think of a Boolean algebra $B$ as a Lindenbaum algebra for a propositional theory, and a Boolean algebra map $\phi: B \to 2$ as a model for that theory. A model exists iff a model exists for every theory generated by a finite subset of propositions, by the compactness theorem. In fact, the proof above suggests the topological provenance of the term ""com",deepseek-v3.1:671b-cloud,a Boolean algebra map $\phi: B 	o 2$ as a model for that theory,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""class"", ""evidence_spans"": [""a Boolean algebra map $\\phi: B \to 2$ as a model for that theory""], ""confidence"": 0.75}"
Q1137014,Tychonoff's theorem,Q1346677,Tietze extension theorem,no_relation,0.500,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/Tietze+extension+theorem,ompact frames is compact -- may be proved without the axiom of choice and even constructively. More details to appear at Tychonoff theorem for locales. ## Related theorems Tietze extension theorem Heine-Borel theorem topological invariance of dimension Brouwer's fixed point theorem Jordan curve theorem ## References {#References} The statement of Tychonoff's theorem is made in,deepseek-v3.1:671b-cloud,Related theorems Tietze extension theorem,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""Related theorems Tietze extension theorem""], ""confidence"": 0.5}"
Q1137014,Tychonoff's theorem,Q1144897,Brouwer fixed-point theorem,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/Brouwer%27s+fixed+point+theorem,"mathematics|constructively]]. More details to appear at Tychonoff theorem for locales. ## Related theorems Tietze extension theorem Heine-Borel theorem topological invariance of dimension Brouwer's fixed point theorem Jordan curve theorem ## References {#References} The statement of Tychonoff's theorem is made in {#Tychonoff35} A. N. Tychonoff, p. 272 of _Ein Fixpunktsatz_, Mathematische Annalen, December 1935, Vo",deepseek-v3.1:671b-cloud,Brouwer's fixed point theorem,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""Brouwer's fixed point theorem""], ""confidence"": 0.7}"
Q1137014,Tychonoff's theorem,Q260928,Jordan curve theorem,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+theorem,https://ncatlab.org/nlab/show/Jordan+curve+theorem,"details to appear at Tychonoff theorem for locales. ## Related theorems Tietze extension theorem Heine-Borel theorem topological invariance of dimension Brouwer's fixed point theorem Jordan curve theorem ## References {#References} The statement of Tychonoff's theorem is made in {#Tychonoff35} A. N. Tychonoff, p. 272 of _Ein Fixpunktsatz_, Mathematische Annalen, December 1935, Volume 111, Issue 1, pp 767&#8",deepseek-v3.1:671b-cloud,Jordan curve theorem,yes,"{""label"": ""none"", ""type_main"": ""individual"", ""type_linked"": ""individual"", ""evidence_spans"": [""Jordan curve theorem""], ""confidence"": 0.7}"
Q1191433,Tychonov space,Q381892,Compact space,subclass_of,0.850,https://ncatlab.org/nlab/show/Tychonoff+space,https://ncatlab.org/nlab/show/compactum,"### Context #### Topology # Tychonoff spaces * table of contents ## Idea A _Tychonoff space_ is a subspace of a compactum. By default, one usually means a Tychonoff topological space, although there exist (even classically) additional Tychonoff locales. ## Definitions The classical definition is: +-- {",deepseek-v3.1:671b-cloud,A _Tychonoff space_ is a subspace of a compactum,yes,"{""label"": ""subclass_of"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""A _Tychonoff space_ is a subspace of a compactum""], ""confidence"": 0.85}"
Q1191433,Tychonov space,Q156389,point,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+space,https://ncatlab.org/nlab/show/point,"athematics|classically]]) additional Tychonoff locales. ## Definitions The classical definition is: ###### Definition A topological space $X$ is completely regular if, given a point $a$ of $X$ and a closed subset $F$ of $X$, if $a \notin F$, then there is a continuous map $f$ from $X$ to the real line $\mathbb{R}$ such that $f$ is constant when [[restriction|restri",deepseek-v3.1:671b-cloud,given a point $a$ of $X$,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""individual"", ""evidence_spans"": [""given a point $a$ of $X$""], ""confidence"": 0.7}"
Q1191433,Tychonov space,Q170058,continuous function,has_part,0.850,https://ncatlab.org/nlab/show/Tychonoff+space,https://ncatlab.org/nlab/show/continuous+map,"l definition is: ###### Definition A topological space $X$ is completely regular if, given a point $a$ of $X$ and a closed subset $F$ of $X$, if $a \notin F$, then there is a continuous map $f$ from $X$ to the real line $\mathbb{R}$ such that $f$ is constant when restricted to $F$ but takes a different value at $a$. (Traditionally, one requires $f(a) = 0$ and $",deepseek-v3.1:671b-cloud,there is a continuous map f from X to the real line,yes,"{""label"": ""has_part"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""there is a continuous map f from X to the real line""], ""confidence"": 0.85}"
Q1191433,Tychonov space,Q1308999,restriction,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+space,https://ncatlab.org/nlab/show/restriction,"f, given a point $a$ of $X$ and a closed subset $F$ of $X$, if $a \notin F$, then there is a continuous map $f$ from $X$ to the real line $\mathbb{R}$ such that $f$ is constant when restricted to $F$ but takes a different value at $a$. (Traditionally, one requires $f(a) = 0$ and $f(F) = \{1\}$, but this can always be forced by postcomposition with an affine linear map. One sometimes sees, even more s",deepseek-v3.1:671b-cloud,constant when restricted to F,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""unknown"", ""evidence_spans"": [""constant when restricted to F""], ""confidence"": 0.7}"
Q1191433,Tychonov space,Q12916,real number,no_relation,0.750,https://ncatlab.org/nlab/show/Tychonoff+space,https://ncatlab.org/nlab/show/real+number,"#constructive} ###### Definition A topological space $X$ is completely regular if, given a point $a$ of $X$ and an open neighbourhood $U$ of $a$ in $X$, there is a continuous $f\colon X \to \mathbb{R}$ and a real number $c$ such that $a \in f^(\{c\}') \subseteq U$. (Here $f^(\{c\}')$ is the preimage under $f$ of the complement of the singleton of $c$. Again, one can force $c = 1$, $f(a) = 0$, and even $f\colon X \to",deepseek-v3.1:671b-cloud,a real number c,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""individual"", ""evidence_spans"": [""a real number c""], ""confidence"": 0.75}"
Q1191433,Tychonov space,Q125874105,Complement,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+space,https://ncatlab.org/nlab/show/complement,"open neighbourhood $U$ of $a$ in $X$, there is a continuous $f\colon X \to \mathbb{R}$ and a real number $c$ such that $a \in f^(\{c\}') \subseteq U$. (Here $f^(\{c\}')$ is the preimage under $f$ of the complement of the singleton of $c$. Again, one can force $c = 1$, $f(a) = 0$, and even $f\colon X \to [0,1]$ if desired.) This definition is suitable for constructive mathematics based on weak countable choice, [[Mar",deepseek-v3.1:671b-cloud,complement of the singleton of c,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""property"", ""evidence_spans"": [""complement of the singleton of c""], ""confidence"": 0.7}"
