Wikidata ID,Wikidata Label,BCT Name,BCT Link,Chicago Name,Chicago Link,Clowder Name,Clowder Link,Context Name,Context Link,Mathlib Name,Mathlib Link,nLab Name,nLab Link,PlanetMath Name,PlanetMath Link
Q106432207,relative entropy,,,,,,,,,,,relative entropy,https://ncatlab.org/nlab/show/relative+entropy,relative entropy,http://planetmath.org/relativeentropy
Q1064342,snake lemma,,,,,,,,,,,connecting homomorphism,https://ncatlab.org/nlab/show/connecting+homomorphism,,
Q1064405,Parity of a permutation,,,,,,,,,,,signature of a permutation,https://ncatlab.org/nlab/show/signature+of+a+permutation,signature of a permutation,http://planetmath.org/signatureofapermutation
Q1064500,symplectic manifold,,,,,,,,,,,isotropic submanifold,https://ncatlab.org/nlab/show/isotropic+submanifold,isotropic submanifold,http://planetmath.org/isotropicsubmanifold
Q106504945,Closure,closure,https://arxiv.org/pdf/1612.09375#page=63,closure,https://mathgloss.github.io/MathGloss/chicago/closure,,,closure,https://emilyriehl.github.io/files/context.pdf#page=178,closure,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Topology/Defs/Basic.html#closure,,,closure,http://planetmath.org/closure
Q10651358,elasticity,,,,,,,,,,,elasticity,https://ncatlab.org/nlab/show/elasticity,,
Q1065144,matching,,,,,,,,,matching,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/SimpleGraph/Matching.html#SimpleGraph.Subgraph.IsMatching,,,bipartite matching,http://planetmath.org/bipartitematching
Q106517809,limit,limit,https://arxiv.org/pdf/1612.09375#page=126,,,,,limit,https://emilyriehl.github.io/files/context.pdf#page=91,,,limit,https://ncatlab.org/nlab/show/limit,limit,http://planetmath.org/limit
Q1065257,Squeeze theorem,,,,,,,,,,,,,squeeze rule,http://planetmath.org/squeezerule
Q106548123,Grothendieck topos,,,,,,,Grothendieck topos,https://emilyriehl.github.io/files/context.pdf#page=242,,,Grothendieck topos,https://ncatlab.org/nlab/show/Grothendieck+topos,,
Q10656,Hall effect,,,,,,,,,,,Hall effect,https://ncatlab.org/nlab/show/Hall+effect,,
Q106584784,total relation,,,,,total-relations,https://www.clowderproject.com/tag/00JK.html,,,,,total relation,https://ncatlab.org/nlab/show/total+relation,,
Q1065966,isomorphism theorem,,,,,,,,,third isomorphism theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/GroupTheory/QuotientGroup/Basic.html#QuotientGroup.quotientQuotientEquivQuotient,,,third isomorphism theorem,http://planetmath.org/thirdisomorphismtheorem
Q10659709,S,,,,,,,,,,,,,S,http://planetmath.org/s
Q1065997,proton decay,,,,,,,,,,,proton decay,https://ncatlab.org/nlab/show/proton+decay,,
Q106601418,Dyson Brownian motion,,,,,,,,,,,Brownian motion,https://ncatlab.org/nlab/show/Brownian+motion,Brownian motion,http://planetmath.org/brownianmotion
Q1066266,Vector calculus identities,,,,,,,,,,,,,vector identities,http://planetmath.org/vectoridentities
Q1066315,crystallographic point group,,,,,,,,,,,crystallographic group,https://ncatlab.org/nlab/show/crystallographic+group,,
Q106642755,homogeneous linear differential equation,,,,,,,,,,,,,homogeneous linear differential equation,http://planetmath.org/homogeneouslineardifferentialequation
Q1066449,Poincaré group,,,,,,,,,,,Poincaré group,https://ncatlab.org/nlab/show/Poincar%C3%A9+group,,
Q106645015,variation,,,,,,,,,,,,,variation,http://planetmath.org/variation
Q106652079,Oracle,,,,,,,,,,,,,oracle,http://planetmath.org/oracle
Q106667,Super fluids,,,,,,,,,,,superfluid,https://ncatlab.org/nlab/show/superfluid,,
Q106670325,Cusp,,,,,,,,,,,cusp,https://ncatlab.org/nlab/show/cusp,,
Q106671513,Ultrafilter,,,,,,,ultrafilter,https://emilyriehl.github.io/files/context.pdf#page=176,,,ultrafilter,https://ncatlab.org/nlab/show/ultrafilter,ultrafilter,http://planetmath.org/ultrafilter
Q106673968,Time,,,,,,,,,,,time,https://ncatlab.org/nlab/show/time,,
Q1066790,Inscribed figure,,,,,,,,,,,,,inscribe,http://planetmath.org/inscribe
Q1066983,almost periodic function,,,,,,,,,,,almost function,https://ncatlab.org/nlab/show/almost+function,,
Q106707223,Hopfion,,,,,,,,,,,Hopfion,https://ncatlab.org/nlab/show/Hopfion,,
Q1067156,dominated convergence theorem,,,,,,,,,dominated convergence theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Integral/DominatedConvergence.html#MeasureTheory.tendsto_integral_of_dominated_convergence,,,dominated convergence theorem,http://planetmath.org/dominatedconvergencetheorem
Q106718291,Happy Family,,,,,,,,,,,Happy Family,https://ncatlab.org/nlab/show/Happy+Family,,
Q106719436,Spin,,,,,,,,,,,spin,https://ncatlab.org/nlab/show/spin,,
Q106720507,B.B.C.,,,,,,,,,,,C.B. Aberlé,https://ncatlab.org/nlab/show/C.B.+Aberl%C3%A9,,
Q1068049,Cartan connection,,,,,,,,,,,Cartan geometry,https://ncatlab.org/nlab/show/Cartan+geometry,,
Q1068118,Fatou's lemma,,,,,,,,,Fatou's lemma,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Integral/Lebesgue/Add.html#MeasureTheory.lintegral_liminf_le,,,Fatou’s lemma,http://planetmath.org/fatouslemma
Q1068283,Löwenheim–Skolem theorem,,,,,,,,,Löwenheim-Skolem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/ModelTheory/Satisfiability.html#FirstOrder.Language.exists_elementaryEmbedding_card_eq,Löwenheim-Skolem theorem,https://ncatlab.org/nlab/show/L%C3%B6wenheim-Skolem+theorem,upward Lowenheim-Skolem theorem,http://planetmath.org/upwardlowenheimskolemtheorem
Q1068385,Clairaut's theorem,,,,,,,,,,,,,Clairaut’s theorem,http://planetmath.org/clairautstheorem
Q1068479,Chauvenet Prize,,,,,,,,,,,,,Chauvenet Prize,http://planetmath.org/chauvenetprize
Q1068675,Polynomial long division,,,,,,,,,,,,,polynomial long division,http://planetmath.org/polynomiallongdivision
Q10686808,Sylow subgroup,,,Sylow p subgroup,https://mathgloss.github.io/MathGloss/chicago/Sylow_p-subgroup,,,,,,,Sylow p-subgroup,https://ncatlab.org/nlab/show/Sylow+p-subgroup,Sylow p-subgroup,http://planetmath.org/sylowpsubgroup
Q1068747,Kerr metric,,,,,,,,,,,Kerr spacetime,https://ncatlab.org/nlab/show/Kerr+spacetime,,
Q1068763,Laws of Logic,,,,,,,,,,,,,inference rule,http://planetmath.org/inferencerule
Q1068976,Hilbert's Nullstellensatz,,,,,,,Hilbert's Nullstellensatz,https://emilyriehl.github.io/files/context.pdf#page=147,Nullstellensatz,https://leanprover-community.github.io/mathlib4_docs/Mathlib/RingTheory/Nullstellensatz.html#MvPolynomial.vanishingIdeal_zeroLocus_eq_radical,Nullstellensatz,https://ncatlab.org/nlab/show/Nullstellensatz,Hilbert’s Nullstellensatz,http://planetmath.org/hilbertsnullstellensatz
Q1069099,normal-form game,,,normal form game,https://mathgloss.github.io/MathGloss/chicago/normal-form_game,,,,,,,,,normal form game,http://planetmath.org/normalformgame
Q10693,Periodic Table,,,,,,,,,,,periodic table of chemical elements,https://ncatlab.org/nlab/show/periodic+table+of+chemical+elements,,
Q1069378,Weyl algebra,,,,,,,,,,,Weyl n-algebra,https://ncatlab.org/nlab/show/Weyl+n-algebra,Weyl algebra,http://planetmath.org/weylalgebra
Q1069476,Chemistry,,,,,,,,,,,chemistry,https://ncatlab.org/nlab/show/chemistry,,
Q1069516,Leibniz's notation for differentiation,,,,,,,,,,,,,Leibniz notation,http://planetmath.org/leibniznotation
Q1069818,Chern class,,,,,,,,,,,first Chern class,https://ncatlab.org/nlab/show/first+Chern+class,,
Q1069891,Transfinite number,,,,,,,,,,,infinite number,https://ncatlab.org/nlab/show/infinite+number,,
Q107012631,O2,,,,,,,,,,,,,O(2),http://planetmath.org/o2
Q1070216,prime,,,,,,,,,,,,,prime,http://planetmath.org/prime
Q1070305,Chernoff bound,,,,,,,,,,,,,Chernoff-Cramer bound,http://planetmath.org/chernoffcramerbound
Q1070472,product topology,,,product topology,https://mathgloss.github.io/MathGloss/chicago/product_topology,,,,,,,,,product topology,http://planetmath.org/producttopology
Q107054326,prime magic square,,,,,,,,,,,,,prime magic square,http://planetmath.org/primemagicsquare
Q107071617,Assholes: A Theory,,,,,,,,,,,A-theory,https://ncatlab.org/nlab/show/A-theory,,
Q1071004,Chi-squared test,,,,,,,,,,,,,chi-squared statistic,http://planetmath.org/chisquaredstatistic
Q1071077,primorial,,,,,,,,,,,,,Compositorial,http://planetmath.org/compositorial
Q1071203,free space,,,,,,,free space,https://emilyriehl.github.io/files/context.pdf#page=151,,,,,,
Q1071270,Inverse chain rule method,,,,,,,,,change of variables formula,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Function/Jacobian.html#MeasureTheory.integral_image_eq_integral_abs_det_fderiv_smul,,,substitution for integration,http://planetmath.org/substitutionforintegration
Q1071795,normal space,,,,,,,,,,,perfectly normal space,https://ncatlab.org/nlab/show/perfectly+normal+space,completely normal,http://planetmath.org/completelynormal
Q107223533,Relation (mathematics),,,,,relations,https://www.clowderproject.com/tag/00HG.html,,,,,,,,
Q1072412,Weierstrass M-test,,,,,,,,,,,,,Weierstrass M-test,http://planetmath.org/weierstrassmtest
Q1072771,Möbius inversion formula,,,,,,,,,inversion formula,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/Fourier/Inversion.html#Continuous.fourier_inversion,Möbius inversion,https://ncatlab.org/nlab/show/M%C3%B6bius+inversion,Möbius inversion,http://planetmath.org/mobiusinversion
Q10728655,superposition,,,,,,,,,,,superposition,https://ncatlab.org/nlab/show/superposition,,
Q107342,Syllogism,,,,,,,,,,,syllogism,https://ncatlab.org/nlab/show/syllogism,,
Q107377383,White Noise,,,,,,,,,,,white noise,https://ncatlab.org/nlab/show/white+noise,,
Q107427296,Condensed mathematics,,,,,,,,,,,condensed set,https://ncatlab.org/nlab/show/condensed+set,,
Q107472979,Orientation (vector space),,,,,,,,,,,,,sense-preserving mapping,http://planetmath.org/sensepreservingmapping
Q107490138,Bicomplex,,,,,,,,,,,double complex,https://ncatlab.org/nlab/show/double+complex,,
Q107510866,Vortex,,,,,,,,,,,vortex,https://ncatlab.org/nlab/show/vortex,,
Q10757586,Dương Phong,,,,,,,,,,,Duong Phong,https://ncatlab.org/nlab/show/Duong+Phong,,
Q1076349,Ising model,,,,,,,,,,,Ising model,https://ncatlab.org/nlab/show/Ising+model,,
Q1076611,Limit inferior and limit superior,,,,,,,lim inf,https://emilyriehl.github.io/files/context.pdf#page=131,,,inferior limit,https://ncatlab.org/nlab/show/inferior+limit,limit superior of sets,http://planetmath.org/limitsuperiorofsets
Q107662862,Reflection,,,,,,,,,reflection,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/InnerProductSpace/Projection/Reflection.html#Submodule.reflection,reflection,https://ncatlab.org/nlab/show/reflection,,
Q1076995,RHIC,,,,,,,,,,,RHIC,https://ncatlab.org/nlab/show/RHIC,,
Q1077442,Contrapositive,,,,,,,,,,,contrapositive,https://ncatlab.org/nlab/show/contrapositive,contrapositive,http://planetmath.org/contrapositive
Q1077462,König's theorem,,,,,,,,,,,König's theorem,https://ncatlab.org/nlab/show/K%C3%B6nig%27s+theorem,König’s theorem,http://planetmath.org/konigstheorem
Q1077717,Ishango Bone,,,,,,,,,,,,,Ishango bone,http://planetmath.org/ishangobone
Q1077741,hairy ball theorem,,,,,,,,,,,,,hairy ball theorem,http://planetmath.org/hairyballtheorem
Q1077811,axiom of power set,,,,,,,,,,,,,axiom of power set,http://planetmath.org/axiomofpowerset
Q1078496,Yang–Mills existence and mass gap,,,,,,,,,,,Yang-Mills mass gap,https://ncatlab.org/nlab/show/Yang-Mills+mass+gap,,
Q107885,Speculation,,,,,,,,,,,speculation,https://ncatlab.org/nlab/show/speculation,,
Q1078867,Philosophy of nature,,,,,,,,,,,Philosophy of Nature,https://ncatlab.org/nlab/show/Philosophy+of+Nature,,
Q10788934,M&D,,,,,,,,,,,M. D. Pollock,https://ncatlab.org/nlab/show/M.+D.+Pollock,,
Q1079166,Domain theory,,,,,,,,,,,synthetic domain theory,https://ncatlab.org/nlab/show/synthetic+domain+theory,,
Q108006,Speed,,,,,,,,,,,speed,https://ncatlab.org/nlab/show/speed,,
Q1080067,Borel algebra,,,Borel σ algebra,https://mathgloss.github.io/MathGloss/chicago/Borel_σ-algebra,,,,,,,,,Borel σ-algebra,http://planetmath.org/borelsigmaalgebra
Q1080547,truncation,,,,,,,,,,,truncation,https://ncatlab.org/nlab/show/truncation,,
Q10807178,spectrum,,,spectrum,https://mathgloss.github.io/MathGloss/chicago/spectrum,,,,,,,spectrum,https://ncatlab.org/nlab/show/spectrum,,
Q108131599,Plane,,,,,,,,,,,plane,https://ncatlab.org/nlab/show/plane,,
Q108163,proposition,,,,,,,,,,,proposition,https://ncatlab.org/nlab/show/proposition,,
Q108183455,Character,,,,,,,,,character,https://leanprover-community.github.io/mathlib4_docs/Mathlib/RepresentationTheory/Character.html#FDRep.character,character,https://ncatlab.org/nlab/show/character,character,http://planetmath.org/character
Q108256,eon,,,,,,,,,,,EO(n),https://ncatlab.org/nlab/show/EO%28n%29,,
Q1082910,Integer partition,,,partition of an integer,https://mathgloss.github.io/MathGloss/chicago/partition_of_an_integer,,,,,,,,,,
Q1082992,equivalence of categories,equivalence of categories,https://arxiv.org/pdf/1612.09375#page=42,,,equivalences-of-categories,https://www.clowderproject.com/tag/013Q.html,equivalence of categories,https://emilyriehl.github.io/files/context.pdf#page=48,,,equivalence,https://ncatlab.org/nlab/show/equivalence,,
Q10843274,analytic number theory,,,,,,,,,,,analytic number theory,https://ncatlab.org/nlab/show/analytic+number+theory,analytic number theory,http://planetmath.org/analyticnumbertheory
Q108441000,wave vector,,,,,,,,,,,wave vector,https://ncatlab.org/nlab/show/wave+vector,,
Q1084766,abstract nonsense,,,,,,,abstract nonsense,https://emilyriehl.github.io/files/context.pdf#page=54,,,,,,
Q10851797,strict n-category,,,,,,,,,,,strict n-category,https://ncatlab.org/nlab/show/strict+n-category,,
Q10855008,Virtual artifact,,,,,,,,,,,,,digital object,http://planetmath.org/digitalobject
Q10855396,common multiple,lowest common multiple,https://arxiv.org/pdf/1612.09375#page=136,,,,,,,,,,,,
Q10858537,scale,,,,,,,,,,,scale,https://ncatlab.org/nlab/show/scale,,
Q10859910,First-order theory,,,,,,,,,,,first-order theory,https://ncatlab.org/nlab/show/first-order+theory,first-order theory,http://planetmath.org/firstordertheory
Q10869177,Blueprint,,,,,,,,,,,blueprint,https://ncatlab.org/nlab/show/blueprint,,
Q108696003,Net,,,,,,,,,,,net,https://ncatlab.org/nlab/show/net,net,http://planetmath.org/net
Q1086961,bilinear map,bilinear map,https://arxiv.org/pdf/1612.09375#page=12,,,,,,,,,bilinear map,https://ncatlab.org/nlab/show/bilinear+map,bilinear map,http://planetmath.org/bilinearmap
Q108739806,Stream,,,,,,,,,stream,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Stream/Defs.html#Stream',stream,https://ncatlab.org/nlab/show/stream,,
Q1087609,chromatic polynomial,,,,,,,,,,,,,chromatic polynomial,http://planetmath.org/chromaticpolynomial
Q10879018,MathematicalIntuitionism,,,,,,,,,,,intuitionistic mathematics,https://ncatlab.org/nlab/show/intuitionistic+mathematics,,
Q108907458,Lift,,,,,,,,,,,lift,https://ncatlab.org/nlab/show/lift,,
Q10894825,Interior algebra,,,,,,,,,,,closure algebra,https://ncatlab.org/nlab/show/closure+algebra,,
Q1089708,Church numeral,,,,,,,,,,,Church numeral,https://ncatlab.org/nlab/show/Church+numeral,Church integer,http://planetmath.org/churchinteger
Q1090009,proper map,,,,,,,,,,,proper map,https://ncatlab.org/nlab/show/proper+map,proper map,http://planetmath.org/propermap
Q1090038,Appell sequence,,,,,,,,,,,,,Appell sequence,http://planetmath.org/appellsequence
Q109012778,Kan complex,,,,,,,,,,,weak Kan complex,https://ncatlab.org/nlab/show/weak+Kan+complex,,
Q109023681,invariant set,,,,,,,,,,,invariant set,https://ncatlab.org/nlab/show/invariant+set,,
Q109037842,flux,,,,,,,,,,,flux,https://ncatlab.org/nlab/show/flux,,
Q109043086,Barbalat's lemma,,,,,,,,,,,,,Barbălat’s lemma,http://planetmath.org/barbualatslemma
Q10904356,Hendecahedron,,,,,,,,,,,,,undecahedron,http://planetmath.org/undecahedron
Q109051190,Rust,,,,,,,,,,,Rust,https://ncatlab.org/nlab/show/Rust,,
Q1090524,Skolem normal form,,,,,,,,,,,,,Skolemization,http://planetmath.org/skolemization
Q10906333,simplex category,,,,,ordinal-categories,https://www.clowderproject.com/tag/00WQ.html,,,,,simplex category,https://ncatlab.org/nlab/show/simplex+category,,
Q1091024,Continuous linear map,,,,,,,,,,,,,continuous linear mapping,http://planetmath.org/continuouslinearmapping
Q1091176,Smarandache–Wellin number,,,,,,,,,,,,,Smarandache-Wellin prime,http://planetmath.org/smarandachewellinprime
Q10912775,evolution equation,,,,,,,,,,,evolution equation,https://ncatlab.org/nlab/show/evolution+equation,,
Q109298492,Chord diagram,,,,,,,,,,,Sullivan chord diagram,https://ncatlab.org/nlab/show/Sullivan+chord+diagram,,
Q109314515,lower central series,,,lower central series,https://mathgloss.github.io/MathGloss/chicago/lower_central_series,,,,,,,lower central series,https://ncatlab.org/nlab/show/lower+central+series,,
Q10942247,Resolution of singularities,,,,,,,,,,,resolution of singularities,https://ncatlab.org/nlab/show/resolution+of+singularities,,
Q1094257,Seesaw mechanism,,,,,,,,,,,seesaw mechanism,https://ncatlab.org/nlab/show/seesaw+mechanism,,
Q1094282,Trigonometric integral,,,,,,,,,,,,,hyperbolic sine integral,http://planetmath.org/hyperbolicsineintegral
Q10944557,word,word,https://arxiv.org/pdf/1612.09375#page=27,,,,,,,,,word,https://ncatlab.org/nlab/show/word,reduced word,http://planetmath.org/reducedword
Q1094772,Clairaut's equation,,,,,,,,,,,,,Clairaut’s equation,http://planetmath.org/clairautsequation
Q109499282,11:3,,,,,,,,,,,"Spin(11,3)",https://ncatlab.org/nlab/show/Spin%2811%2C3%29,,
Q1095056,singular homology,,,,,,,,,,,singular homology,https://ncatlab.org/nlab/show/singular+homology,,
Q109514579,falling factorial,,,,,,,,,,,falling factorial,https://ncatlab.org/nlab/show/falling+factorial,falling factorial,http://planetmath.org/fallingfactorial
Q10952567,Quantum topology,,,,,,,,,,,quantum topology,https://ncatlab.org/nlab/show/quantum+topology,,
Q109526028,vector coordinate,,,,,,,,,,,,,coordinate vector,http://planetmath.org/coordinatevector
Q109544686,Session type,,,,,,,,,,,session type,https://ncatlab.org/nlab/show/session+type,,
Q109546200,Bessel function,,,,,,,,,,,Bessel function,https://ncatlab.org/nlab/show/Bessel+function,,
Q1095535,Čech cohomology,,,,,,,,,,,Čech cohomology > history,https://ncatlab.org/nlab/show/%C4%8Cech+cohomology+%3E+history,,
Q109563653,consistency,,,,,,,,,,,consistency,https://ncatlab.org/nlab/show/consistency,,
Q109564252,Lacuna,,,,,,,,,,,lacuna,https://ncatlab.org/nlab/show/lacuna,,
Q1095987,Class,class,https://arxiv.org/pdf/1612.09375#page=19,class,https://mathgloss.github.io/MathGloss/chicago/class,,,,,,,class,https://ncatlab.org/nlab/show/class,class,http://planetmath.org/class
